,Currency,Exchange,month,date,year
6917,AUD,1.4015,10,15,2018
6918,EUR,0.8635,10,15,2018
6919,GBP,0.7603,10,15,2018
6920,USD,1.0,10,16,2018
6921,CAD,1.2954,10,16,2018
6922,AUD,1.4018,10,16,2018
6923,EUR,0.863,10,16,2018
6924,GBP,0.756,10,16,2018
6925,USD,1.0,10,17,2018
6926,CAD,1.2972,10,17,2018
6927,AUD,1.4042,10,17,2018
6928,EUR,0.8673,10,17,2018
6929,GBP,0.7627,10,17,2018
6930,USD,1.0,10,18,2018
6931,CAD,1.3046,10,18,2018
6932,AUD,1.401,10,18,2018
6933,EUR,0.8692,10,18,2018
6934,GBP,0.7635,10,18,2018
6935,USD,1.0,10,19,2018
6936,CAD,1.3031,10,19,2018
6937,AUD,1.4006,10,19,2018
6938,EUR,0.8718,10,19,2018
6939,GBP,0.7674,10,19,2018
6940,USD,1.0,10,20,2018
6941,CAD,1.3031,10,20,2018
6942,AUD,1.4006,10,20,2018
6943,EUR,0.8718,10,20,2018
6944,GBP,0.7674,10,20,2018
6945,USD,1.0,10,21,2018
6946,CAD,1.3031,10,21,2018
6947,AUD,1.4006,10,21,2018
6948,EUR,0.8718,10,21,2018
6949,GBP,0.7674,10,21,2018
6950,USD,1.0,10,22,2018
6951,CAD,1.3089,10,22,2018
6952,AUD,1.4081,10,22,2018
6953,EUR,0.87,10,22,2018
6954,GBP,0.7693,10,22,2018
6955,USD,1.0,10,23,2018
6956,CAD,1.3109,10,23,2018
6957,AUD,1.4151,10,23,2018
6958,EUR,0.8712,10,23,2018
6959,GBP,0.7676,10,23,2018
6960,USD,1.0,10,24,2018
6961,CAD,1.3083,10,24,2018
6962,AUD,1.4107,10,24,2018
6963,EUR,0.878,10,24,2018
6964,GBP,0.7747,10,24,2018
6965,USD,1.0,10,25,2018
6966,CAD,1.3046,10,25,2018
6967,AUD,1.4099,10,25,2018
6968,EUR,0.876,10,25,2018
6969,GBP,0.7755,10,25,2018
6970,USD,1.0,10,26,2018
6971,CAD,1.3148,10,26,2018
6972,AUD,1.4228,10,26,2018
6973,EUR,0.8814,10,26,2018
6974,GBP,0.7817,10,26,2018
6975,USD,1.0,10,27,2018
6976,CAD,1.3148,10,27,2018
6977,AUD,1.4228,10,27,2018
6978,EUR,0.8814,10,27,2018
6979,GBP,0.7817,10,27,2018
6980,USD,1.0,10,28,2018
6981,CAD,1.3148,10,28,2018
6982,AUD,1.4228,10,28,2018
6983,EUR,0.8814,10,28,2018
6984,GBP,0.7817,10,28,2018
6985,USD,1.0,10,29,2018
6986,CAD,1.3107,10,29,2018
6987,AUD,1.4112,10,29,2018
6988,EUR,0.8787,10,29,2018
6989,GBP,0.7801,10,29,2018
6990,USD,1.0,10,30,2018
6991,CAD,1.3138,10,30,2018
6992,AUD,1.4092,10,30,2018
6993,EUR,0.8794,10,30,2018
6994,GBP,0.7839,10,30,2018
6995,USD,1.0,10,31,2018
6996,CAD,1.3126,10,31,2018
6997,AUD,1.4112,10,31,2018
6998,EUR,0.8835,10,31,2018
6999,GBP,0.7852,10,31,2018
7000,USD,1.0,11,1,2018
7001,CAD,1.3082,11,1,2018
7002,AUD,1.3918,11,1,2018
7003,EUR,0.8777,11,1,2018
7004,GBP,0.7739,11,1,2018
7005,USD,1.0,11,2,2018
7006,CAD,1.31,11,2,2018
7007,AUD,1.3874,11,2,2018
7008,EUR,0.8759,11,2,2018
7009,GBP,0.7696,11,2,2018
7010,USD,1.0,11,3,2018
7011,CAD,1.31,11,3,2018
7012,AUD,1.3874,11,3,2018
7013,EUR,0.8759,11,3,2018
7014,GBP,0.7696,11,3,2018
7015,USD,1.0,11,4,2018
7016,CAD,1.31,11,4,2018
7017,AUD,1.3874,11,4,2018
7018,EUR,0.8759,11,4,2018
7019,GBP,0.7696,11,4,2018
7020,USD,1.0,11,5,2018
7021,CAD,1.3093,11,5,2018
7022,AUD,1.3899,11,5,2018
7023,EUR,0.8795,11,5,2018
7024,GBP,0.7699,11,5,2018
7025,USD,1.0,11,6,2018
7026,CAD,1.3122,11,6,2018
7027,AUD,1.3816,11,6,2018
7028,EUR,0.875,11,6,2018
7029,GBP,0.764,11,6,2018
7030,USD,1.0,11,7,2018
7031,CAD,1.3075,11,7,2018
7032,AUD,1.3711,11,7,2018
7033,EUR,0.8705,11,7,2018
7034,GBP,0.7609,11,7,2018
7035,USD,1.0,11,8,2018
7036,CAD,1.3106,11,8,2018
7037,AUD,1.3715,11,8,2018
7038,EUR,0.8754,11,8,2018
7039,GBP,0.763,11,8,2018
7040,USD,1.0,11,9,2018
7041,CAD,1.3193,11,9,2018
7042,AUD,1.3805,11,9,2018
7043,EUR,0.8814,11,9,2018
7044,GBP,0.7673,11,9,2018
7045,USD,1.0,11,10,2018
7046,CAD,1.3193,11,10,2018
7047,AUD,1.3805,11,10,2018
7048,EUR,0.8814,11,10,2018
7049,GBP,0.7673,11,10,2018
7050,USD,1.0,11,11,2018
7051,CAD,1.3193,11,11,2018
7052,AUD,1.3805,11,11,2018
7053,EUR,0.8814,11,11,2018
7054,GBP,0.7673,11,11,2018
7055,USD,1.0,11,12,2018
7056,CAD,1.3203,11,12,2018
7057,AUD,1.3869,11,12,2018
7058,EUR,0.8877,11,12,2018
7059,GBP,0.7773,11,12,2018
7060,USD,1.0,11,13,2018
7061,CAD,1.3221,11,13,2018
7062,AUD,1.3878,11,13,2018
7063,EUR,0.888,11,13,2018
7064,GBP,0.7721,11,13,2018
7065,USD,1.0,11,14,2018
7066,CAD,1.3223,11,14,2018
7067,AUD,1.3861,11,14,2018
7068,EUR,0.8853,11,14,2018
7069,GBP,0.7706,11,14,2018
7070,USD,1.0,11,15,2018
7071,CAD,1.3223,11,15,2018
7072,AUD,1.3767,11,15,2018
7073,EUR,0.8846,11,15,2018
7074,GBP,0.7817,11,15,2018
7075,USD,1.0,11,16,2018
7076,CAD,1.3181,11,16,2018
7077,AUD,1.377,11,16,2018
7078,EUR,0.8814,11,16,2018
7079,GBP,0.7787,11,16,2018
7080,USD,1.0,11,17,2018
7081,CAD,1.3181,11,17,2018
7082,AUD,1.377,11,17,2018
7083,EUR,0.8814,11,17,2018
7084,GBP,0.7787,11,17,2018
7085,USD,1.0,11,18,2018
7086,CAD,1.3181,11,18,2018
7087,AUD,1.377,11,18,2018
7088,EUR,0.8814,11,18,2018
7089,GBP,0.7787,11,18,2018
7090,USD,1.0,11,19,2018
7091,CAD,1.3175,11,19,2018
7092,AUD,1.3704,11,19,2018
7093,EUR,0.8751,11,19,2018
7094,GBP,0.7796,11,19,2018
7095,USD,1.0,11,20,2018
7096,CAD,1.3196,11,20,2018
7097,AUD,1.3757,11,20,2018
7098,EUR,0.8756,11,20,2018
7099,GBP,0.7785,11,20,2018
7100,USD,1.0,11,21,2018
7101,CAD,1.3274,11,21,2018
7102,AUD,1.3783,11,21,2018
7103,EUR,0.8765,11,21,2018
7104,GBP,0.781,11,21,2018
7105,USD,1.0,11,22,2018
7106,CAD,1.3219,11,22,2018
7107,AUD,1.3787,11,22,2018
7108,EUR,0.877,11,22,2018
7109,GBP,0.777,11,22,2018
7110,USD,1.0,11,23,2018
7111,CAD,1.323,11,23,2018
7112,AUD,1.3837,11,23,2018
7113,EUR,0.8809,11,23,2018
7114,GBP,0.7794,11,23,2018
7115,USD,1.0,11,24,2018
7116,CAD,1.323,11,24,2018
7117,AUD,1.3837,11,24,2018
7118,EUR,0.8809,11,24,2018
7119,GBP,0.7794,11,24,2018
7120,USD,1.0,11,25,2018
7121,CAD,1.323,11,25,2018
7122,AUD,1.3837,11,25,2018
7123,EUR,0.8809,11,25,2018
7124,GBP,0.7794,11,25,2018
7125,USD,1.0,11,26,2018
7126,CAD,1.321,11,26,2018
7127,AUD,1.3785,11,26,2018
7128,EUR,0.88,11,26,2018
7129,GBP,0.7783,11,26,2018
7130,USD,1.0,11,27,2018
7131,CAD,1.3257,11,27,2018
7132,AUD,1.3799,11,27,2018
7133,EUR,0.8828,11,27,2018
7134,GBP,0.7834,11,27,2018
7135,USD,1.0,11,28,2018
7136,CAD,1.3325,11,28,2018
7137,AUD,1.382,11,28,2018
7138,EUR,0.8862,11,28,2018
7139,GBP,0.782,11,28,2018
7140,USD,1.0,11,29,2018
7141,CAD,1.3276,11,29,2018
7142,AUD,1.3634,11,29,2018
7143,EUR,0.8782,11,29,2018
7144,GBP,0.7828,11,29,2018
7145,USD,1.0,11,30,2018
7146,CAD,1.3308,11,30,2018
7147,AUD,1.3703,11,30,2018
7148,EUR,0.8804,11,30,2018
7149,GBP,0.7841,11,30,2018
7150,USD,1.0,12,1,2018
7151,CAD,1.3308,12,1,2018
7152,AUD,1.3703,12,1,2018
7153,EUR,0.8804,12,1,2018
7154,GBP,0.7841,12,1,2018
7155,USD,1.0,12,2,2018
7156,CAD,1.3308,12,2,2018
7157,AUD,1.3703,12,2,2018
7158,EUR,0.8804,12,2,2018
7159,GBP,0.7841,12,2,2018
7160,USD,1.0,12,3,2018
7161,CAD,1.3176,12,3,2018
7162,AUD,1.3549,12,3,2018
7163,EUR,0.8825,12,3,2018
7164,GBP,0.7867,12,3,2018
7165,USD,1.0,12,4,2018
7166,CAD,1.3175,12,4,2018
7167,AUD,1.3543,12,4,2018
7168,EUR,0.8765,12,4,2018
7169,GBP,0.7806,12,4,2018
7170,USD,1.0,12,5,2018
7171,CAD,1.3278,12,5,2018
7172,AUD,1.3712,12,5,2018
7173,EUR,0.8807,12,5,2018
7174,GBP,0.7829,12,5,2018
7175,USD,1.0,12,6,2018
7176,CAD,1.3416,12,6,2018
7177,AUD,1.3871,12,6,2018
7178,EUR,0.881,12,6,2018
7179,GBP,0.7835,12,6,2018
7180,USD,1.0,12,7,2018
7181,CAD,1.3394,12,7,2018
7182,AUD,1.3865,12,7,2018
7183,EUR,0.8794,12,7,2018
7184,GBP,0.7834,12,7,2018
7185,USD,1.0,12,8,2018
7186,CAD,1.3394,12,8,2018
7187,AUD,1.3865,12,8,2018
7188,EUR,0.8794,12,8,2018
7189,GBP,0.7834,12,8,2018
7190,USD,1.0,12,9,2018
7191,CAD,1.3394,12,9,2018
7192,AUD,1.3865,12,9,2018
7193,EUR,0.8794,12,9,2018
7194,GBP,0.7834,12,9,2018
7195,USD,1.0,12,10,2018
7196,CAD,1.332,12,10,2018
7197,AUD,1.3866,12,10,2018
7198,EUR,0.8753,12,10,2018
7199,GBP,0.7899,12,10,2018
7200,USD,1.0,12,11,2018
7201,CAD,1.3392,12,11,2018
7202,AUD,1.3866,12,11,2018
7203,EUR,0.8788,12,11,2018
7204,GBP,0.7929,12,11,2018
7205,USD,1.0,12,12,2018
7206,CAD,1.337,12,12,2018
7207,AUD,1.3866,12,12,2018
7208,EUR,0.8814,12,12,2018
7209,GBP,0.7944,12,12,2018
7210,USD,1.0,12,13,2018
7211,CAD,1.3361,12,13,2018
7212,AUD,1.3833,12,13,2018
7213,EUR,0.8794,12,13,2018
7214,GBP,0.7902,12,13,2018
7215,USD,1.0,12,14,2018
7216,CAD,1.3376,12,14,2018
7217,AUD,1.3959,12,14,2018
7218,EUR,0.8861,12,14,2018
7219,GBP,0.7961,12,14,2018
7220,USD,1.0,12,15,2018
7221,CAD,1.3376,12,15,2018
7222,AUD,1.3959,12,15,2018
7223,EUR,0.8861,12,15,2018
7224,GBP,0.7961,12,15,2018
7225,USD,1.0,12,16,2018
7226,CAD,1.3376,12,16,2018
7227,AUD,1.3959,12,16,2018
7228,EUR,0.8861,12,16,2018
7229,GBP,0.7961,12,16,2018
7230,USD,1.0,12,17,2018
7231,CAD,1.3393,12,17,2018
7232,AUD,1.3933,12,17,2018
7233,EUR,0.8818,12,17,2018
7234,GBP,0.7926,12,17,2018
7235,USD,1.0,12,18,2018
7236,CAD,1.3403,12,18,2018
7237,AUD,1.3896,12,18,2018
7238,EUR,0.879,12,18,2018
7239,GBP,0.7886,12,18,2018
7240,USD,1.0,12,19,2018
7241,CAD,1.3443,12,19,2018
7242,AUD,1.3923,12,19,2018
7243,EUR,0.8768,12,19,2018
7244,GBP,0.7919,12,19,2018
7245,USD,1.0,12,20,2018
7246,CAD,1.347,12,20,2018
7247,AUD,1.4016,12,20,2018
7248,EUR,0.8733,12,20,2018
7249,GBP,0.7889,12,20,2018
7250,USD,1.0,12,21,2018
7251,CAD,1.3544,12,21,2018
7252,AUD,1.4089,12,21,2018
7253,EUR,0.8761,12,21,2018
7254,GBP,0.7904,12,21,2018
7255,USD,1.0,12,22,2018
7256,CAD,1.3544,12,22,2018
7257,AUD,1.4089,12,22,2018
7258,EUR,0.8761,12,22,2018
7259,GBP,0.7904,12,22,2018
7260,USD,1.0,12,23,2018
7261,CAD,1.3544,12,23,2018
7262,AUD,1.4089,12,23,2018
7263,EUR,0.8761,12,23,2018
7264,GBP,0.7904,12,23,2018
7265,USD,1.0,12,24,2018
7266,CAD,1.3592,12,24,2018
7267,AUD,1.4188,12,24,2018
7268,EUR,0.8766,12,24,2018
7269,GBP,0.7893,12,24,2018
7270,USD,1.0,12,25,2018
7271,CAD,1.3592,12,25,2018
7272,AUD,1.4188,12,25,2018
7273,EUR,0.8766,12,25,2018
7274,GBP,0.7893,12,25,2018
7275,USD,1.0,12,26,2018
7276,CAD,1.3592,12,26,2018
7277,AUD,1.4188,12,26,2018
7278,EUR,0.8766,12,26,2018
7279,GBP,0.7893,12,26,2018
7280,USD,1.0,12,27,2018
7281,CAD,1.3624,12,27,2018
7282,AUD,1.4205,12,27,2018
7283,EUR,0.879,12,27,2018
7284,GBP,0.7917,12,27,2018
7285,USD,1.0,12,28,2018
7286,CAD,1.3621,12,28,2018
7287,AUD,1.4157,12,28,2018
7288,EUR,0.8731,12,28,2018
7289,GBP,0.7881,12,28,2018
7290,USD,1.0,12,29,2018
7291,CAD,1.3621,12,29,2018
7292,AUD,1.4157,12,29,2018
7293,EUR,0.8731,12,29,2018
7294,GBP,0.7881,12,29,2018
7295,USD,1.0,12,30,2018
7296,CAD,1.3621,12,30,2018
7297,AUD,1.4157,12,30,2018
7298,EUR,0.8731,12,30,2018
7299,GBP,0.7881,12,30,2018
7300,USD,1.0,12,31,2018
7301,CAD,1.3629,12,31,2018
7302,AUD,1.4166,12,31,2018
7303,EUR,0.8734,12,31,2018
7304,GBP,0.7812,12,31,2018
7305,USD,1.0,1,1,2019
7306,CAD,1.3629,1,1,2019
7307,AUD,1.4166,1,1,2019
7308,EUR,0.8734,1,1,2019
7309,GBP,0.7812,1,1,2019
7310,USD,1.0,1,2,2019
7311,CAD,1.3641,1,2,2019
7312,AUD,1.4278,1,2,2019
7313,EUR,0.8774,1,2,2019
7314,GBP,0.7911,1,2,2019
7315,USD,1.0,1,3,2019
7316,CAD,1.3564,1,3,2019
7317,AUD,1.4352,1,3,2019
7318,EUR,0.8812,1,3,2019
7319,GBP,0.7958,1,3,2019
7320,USD,1.0,1,4,2019
7321,CAD,1.3442,1,4,2019
7322,AUD,1.4197,1,4,2019
7323,EUR,0.877,1,4,2019
7324,GBP,0.7892,1,4,2019
7325,USD,1.0,1,5,2019
7326,CAD,1.3442,1,5,2019
7327,AUD,1.4197,1,5,2019
7328,EUR,0.877,1,5,2019
7329,GBP,0.7892,1,5,2019
7330,USD,1.0,1,6,2019
7331,CAD,1.3442,1,6,2019
7332,AUD,1.4197,1,6,2019
7333,EUR,0.877,1,6,2019
7334,GBP,0.7892,1,6,2019
7335,USD,1.0,1,7,2019
7336,CAD,1.3352,1,7,2019
7337,AUD,1.4015,1,7,2019
7338,EUR,0.8737,1,7,2019
7339,GBP,0.7839,1,7,2019
7340,USD,1.0,1,8,2019
7341,CAD,1.3294,1,8,2019
7342,AUD,1.4023,1,8,2019
7343,EUR,0.8741,1,8,2019
7344,GBP,0.7845,1,8,2019
7345,USD,1.0,1,9,2019
7346,CAD,1.3245,1,9,2019
7347,AUD,1.3952,1,9,2019
7348,EUR,0.873,1,9,2019
7349,GBP,0.7849,1,9,2019
7350,USD,1.0,1,10,2019
7351,CAD,1.3221,1,10,2019
7352,AUD,1.3898,1,10,2019
7353,EUR,0.8669,1,10,2019
7354,GBP,0.7839,1,10,2019
7355,USD,1.0,1,11,2019
7356,CAD,1.322,1,11,2019
7357,AUD,1.3847,1,11,2019
7358,EUR,0.8671,1,11,2019
7359,GBP,0.7805,1,11,2019
7360,USD,1.0,1,12,2019
7361,CAD,1.322,1,12,2019
7362,AUD,1.3847,1,12,2019
7363,EUR,0.8671,1,12,2019
7364,GBP,0.7805,1,12,2019
7365,USD,1.0,1,13,2019
7366,CAD,1.322,1,13,2019
7367,AUD,1.3847,1,13,2019
7368,EUR,0.8671,1,13,2019
7369,GBP,0.7805,1,13,2019
7370,USD,1.0,1,14,2019
7371,CAD,1.3278,1,14,2019
7372,AUD,1.3905,1,14,2019
7373,EUR,0.8721,1,14,2019
7374,GBP,0.7784,1,14,2019
7375,USD,1.0,1,15,2019
7376,CAD,1.3265,1,15,2019
7377,AUD,1.3904,1,15,2019
7378,EUR,0.8754,1,15,2019
7379,GBP,0.7793,1,15,2019
7380,USD,1.0,1,16,2019
7381,CAD,1.3259,1,16,2019
7382,AUD,1.3938,1,16,2019
7383,EUR,0.878,1,16,2019
7384,GBP,0.7779,1,16,2019
7385,USD,1.0,1,17,2019
7386,CAD,1.3297,1,17,2019
7387,AUD,1.3948,1,17,2019
7388,EUR,0.8775,1,17,2019
7389,GBP,0.7745,1,17,2019
7390,USD,1.0,1,18,2019
7391,CAD,1.3273,1,18,2019
7392,AUD,1.3901,1,18,2019
7393,EUR,0.877,1,18,2019
7394,GBP,0.7729,1,18,2019
7395,USD,1.0,1,19,2019
7396,CAD,1.3273,1,19,2019
7397,AUD,1.3901,1,19,2019
7398,EUR,0.877,1,19,2019
7399,GBP,0.7729,1,19,2019
7400,USD,1.0,1,20,2019
7401,CAD,1.3273,1,20,2019
7402,AUD,1.3901,1,20,2019
7403,EUR,0.877,1,20,2019
7404,GBP,0.7729,1,20,2019
7405,USD,1.0,1,21,2019
7406,CAD,1.3305,1,21,2019
7407,AUD,1.3984,1,21,2019
7408,EUR,0.8801,1,21,2019
7409,GBP,0.7772,1,21,2019
7410,USD,1.0,1,22,2019
7411,CAD,1.3324,1,22,2019
7412,AUD,1.4024,1,22,2019
7413,EUR,0.8807,1,22,2019
7414,GBP,0.7751,1,22,2019
7415,USD,1.0,1,23,2019
7416,CAD,1.3312,1,23,2019
7417,AUD,1.4018,1,23,2019
7418,EUR,0.8797,1,23,2019
7419,GBP,0.7672,1,23,2019
7420,USD,1.0,1,24,2019
7421,CAD,1.3367,1,24,2019
7422,AUD,1.4079,1,24,2019
7423,EUR,0.8818,1,24,2019
7424,GBP,0.7679,1,24,2019
7425,USD,1.0,1,25,2019
7426,CAD,1.3315,1,25,2019
7427,AUD,1.4048,1,25,2019
7428,EUR,0.8814,1,25,2019
7429,GBP,0.7631,1,25,2019
7430,USD,1.0,1,26,2019
7431,CAD,1.3315,1,26,2019
7432,AUD,1.4048,1,26,2019
7433,EUR,0.8814,1,26,2019
7434,GBP,0.7631,1,26,2019
7435,USD,1.0,1,27,2019
7436,CAD,1.3315,1,27,2019
7437,AUD,1.4048,1,27,2019
7438,EUR,0.8814,1,27,2019
7439,GBP,0.7631,1,27,2019
7440,USD,1.0,1,28,2019
7441,CAD,1.3238,1,28,2019
7442,AUD,1.3937,1,28,2019
7443,EUR,0.8758,1,28,2019
7444,GBP,0.761,1,28,2019
7445,USD,1.0,1,29,2019
7446,CAD,1.3257,1,29,2019
7447,AUD,1.3968,1,29,2019
7448,EUR,0.8755,1,29,2019
7449,GBP,0.7594,1,29,2019
7450,USD,1.0,1,30,2019
7451,CAD,1.3222,1,30,2019
7452,AUD,1.3899,1,30,2019
7453,EUR,0.875,1,30,2019
7454,GBP,0.7642,1,30,2019
7455,USD,1.0,1,31,2019
7456,CAD,1.3152,1,31,2019
7457,AUD,1.3742,1,31,2019
7458,EUR,0.8705,1,31,2019
7459,GBP,0.7623,1,31,2019
7460,USD,1.0,2,1,2019
7461,CAD,1.3142,2,1,2019
7462,AUD,1.3764,2,1,2019
7463,EUR,0.8718,2,1,2019
7464,GBP,0.7662,2,1,2019
7465,USD,1.0,2,2,2019
7466,CAD,1.3142,2,2,2019
7467,AUD,1.3764,2,2,2019
7468,EUR,0.8718,2,2,2019
7469,GBP,0.7662,2,2,2019
7470,USD,1.0,2,3,2019
7471,CAD,1.3142,2,3,2019
7472,AUD,1.3764,2,3,2019
7473,EUR,0.8718,2,3,2019
7474,GBP,0.7662,2,3,2019
7475,USD,1.0,2,4,2019
7476,CAD,1.3116,2,4,2019
7477,AUD,1.3851,2,4,2019
7478,EUR,0.8737,2,4,2019
7479,GBP,0.7661,2,4,2019
7480,USD,1.0,2,5,2019
7481,CAD,1.3128,2,5,2019
7482,AUD,1.3806,2,5,2019
7483,EUR,0.8754,2,5,2019
7484,GBP,0.7687,2,5,2019
7485,USD,1.0,2,6,2019
7486,CAD,1.3182,2,6,2019
7487,AUD,1.4014,2,6,2019
7488,EUR,0.8777,2,6,2019
7489,GBP,0.7712,2,6,2019
7490,USD,1.0,2,7,2019
7491,CAD,1.3266,2,7,2019
7492,AUD,1.4063,2,7,2019
7493,EUR,0.8814,2,7,2019
7494,GBP,0.7735,2,7,2019
7495,USD,1.0,2,8,2019
7496,CAD,1.3307,2,8,2019
7497,AUD,1.4107,2,8,2019
7498,EUR,0.8814,2,8,2019
7499,GBP,0.7711,2,8,2019
7500,USD,1.0,2,9,2019
7501,CAD,1.3307,2,9,2019
7502,AUD,1.4107,2,9,2019
7503,EUR,0.8814,2,9,2019
7504,GBP,0.7711,2,9,2019
7505,USD,1.0,2,10,2019
7506,CAD,1.3307,2,10,2019
7507,AUD,1.4107,2,10,2019
7508,EUR,0.8814,2,10,2019
7509,GBP,0.7711,2,10,2019
7510,USD,1.0,2,11,2019
7511,CAD,1.3268,2,11,2019
7512,AUD,1.4133,2,11,2019
7513,EUR,0.8843,2,11,2019
7514,GBP,0.7747,2,11,2019
7515,USD,1.0,2,12,2019
7516,CAD,1.3252,2,12,2019
7517,AUD,1.4099,2,12,2019
7518,EUR,0.8853,2,12,2019
7519,GBP,0.7764,2,12,2019
7520,USD,1.0,2,13,2019
7521,CAD,1.3244,2,13,2019
7522,AUD,1.4065,2,13,2019
7523,EUR,0.8846,2,13,2019
7524,GBP,0.7745,2,13,2019
7525,USD,1.0,2,14,2019
7526,CAD,1.3267,2,14,2019
7527,AUD,1.4065,2,14,2019
7528,EUR,0.8875,2,14,2019
7529,GBP,0.7805,2,14,2019
7530,USD,1.0,2,15,2019
7531,CAD,1.3285,2,15,2019
7532,AUD,1.4064,2,15,2019
7533,EUR,0.8881,2,15,2019
7534,GBP,0.781,2,15,2019
7535,USD,1.0,2,16,2019
7536,CAD,1.3285,2,16,2019
7537,AUD,1.4064,2,16,2019
7538,EUR,0.8881,2,16,2019
7539,GBP,0.781,2,16,2019
7540,USD,1.0,2,17,2019
7541,CAD,1.3285,2,17,2019
7542,AUD,1.4064,2,17,2019
7543,EUR,0.8881,2,17,2019
7544,GBP,0.781,2,17,2019
7545,USD,1.0,2,18,2019
7546,CAD,1.3234,2,18,2019
7547,AUD,1.397,2,18,2019
7548,EUR,0.8828,2,18,2019
7549,GBP,0.7735,2,18,2019
7550,USD,1.0,2,19,2019
7551,CAD,1.3247,2,19,2019
7552,AUD,1.4061,2,19,2019
7553,EUR,0.8854,2,19,2019
7554,GBP,0.772,2,19,2019
7555,USD,1.0,2,20,2019
7556,CAD,1.3186,2,20,2019
7557,AUD,1.3969,2,20,2019
7558,EUR,0.8817,2,20,2019
7559,GBP,0.7666,2,20,2019
7560,USD,1.0,2,21,2019
7561,CAD,1.3168,2,21,2019
7562,AUD,1.4065,2,21,2019
7563,EUR,0.8807,2,21,2019
7564,GBP,0.7645,2,21,2019
7565,USD,1.0,2,22,2019
7566,CAD,1.3224,2,22,2019
7567,AUD,1.406,2,22,2019
7568,EUR,0.883,2,22,2019
7569,GBP,0.7705,2,22,2019
7570,USD,1.0,2,23,2019
7571,CAD,1.3224,2,23,2019
7572,AUD,1.406,2,23,2019
7573,EUR,0.883,2,23,2019
7574,GBP,0.7705,2,23,2019
7575,USD,1.0,2,24,2019
7576,CAD,1.3224,2,24,2019
7577,AUD,1.406,2,24,2019
7578,EUR,0.883,2,24,2019
7579,GBP,0.7705,2,24,2019
7580,USD,1.0,2,25,2019
7581,CAD,1.3143,2,25,2019
7582,AUD,1.3942,2,25,2019
7583,EUR,0.8807,2,25,2019
7584,GBP,0.7647,2,25,2019
7585,USD,1.0,2,26,2019
7586,CAD,1.3224,2,26,2019
7587,AUD,1.3993,2,26,2019
7588,EUR,0.8802,2,26,2019
7589,GBP,0.7575,2,26,2019
7590,USD,1.0,2,27,2019
7591,CAD,1.3141,2,27,2019
7592,AUD,1.3972,2,27,2019
7593,EUR,0.8783,2,27,2019
7594,GBP,0.7509,2,27,2019
7595,USD,1.0,2,28,2019
7596,CAD,1.3176,2,28,2019
7597,AUD,1.4005,2,28,2019
7598,EUR,0.876,2,28,2019
7599,GBP,0.7519,2,28,2019
7600,USD,1.0,3,1,2019
7601,CAD,1.3152,3,1,2019
7602,AUD,1.4056,3,1,2019
7603,EUR,0.8785,3,1,2019
7604,GBP,0.7552,3,1,2019
7605,USD,1.0,3,2,2019
7606,CAD,1.3152,3,2,2019
7607,AUD,1.4056,3,2,2019
7608,EUR,0.8785,3,2,2019
7609,GBP,0.7552,3,2,2019
7610,USD,1.0,3,3,2019
7611,CAD,1.3152,3,3,2019
7612,AUD,1.4056,3,3,2019
7613,EUR,0.8785,3,3,2019
7614,GBP,0.7552,3,3,2019
7615,USD,1.0,3,4,2019
7616,CAD,1.3312,3,4,2019
7617,AUD,1.4104,3,4,2019
7618,EUR,0.8821,3,4,2019
7619,GBP,0.7566,3,4,2019
7620,USD,1.0,3,5,2019
7621,CAD,1.3343,3,5,2019
7622,AUD,1.4138,3,5,2019
7623,EUR,0.8827,3,5,2019
7624,GBP,0.7623,3,5,2019
7625,USD,1.0,3,6,2019
7626,CAD,1.3382,3,6,2019
7627,AUD,1.4217,3,6,2019
7628,EUR,0.8846,3,6,2019
7629,GBP,0.7605,3,6,2019
7630,USD,1.0,3,7,2019
7631,CAD,1.3425,3,7,2019
7632,AUD,1.4208,3,7,2019
7633,EUR,0.8872,3,7,2019
7634,GBP,0.762,3,7,2019
7635,USD,1.0,3,8,2019
7636,CAD,1.3455,3,8,2019
7637,AUD,1.4226,3,8,2019
7638,EUR,0.8911,3,8,2019
7639,GBP,0.7655,3,8,2019
7640,USD,1.0,3,9,2019
7641,CAD,1.3455,3,9,2019
7642,AUD,1.4226,3,9,2019
7643,EUR,0.8911,3,9,2019
7644,GBP,0.7655,3,9,2019
7645,USD,1.0,3,10,2019
7646,CAD,1.3455,3,10,2019
7647,AUD,1.4226,3,10,2019
7648,EUR,0.8911,3,10,2019
7649,GBP,0.7655,3,10,2019
7650,USD,1.0,3,11,2019
7651,CAD,1.3423,3,11,2019
7652,AUD,1.4172,3,11,2019
7653,EUR,0.8894,3,11,2019
7654,GBP,0.767,3,11,2019
7655,USD,1.0,3,12,2019
7656,CAD,1.3402,3,12,2019
7657,AUD,1.4125,3,12,2019
7658,EUR,0.8869,3,12,2019
7659,GBP,0.764,3,12,2019
7660,USD,1.0,3,13,2019
7661,CAD,1.3348,3,13,2019
7662,AUD,1.416,3,13,2019
7663,EUR,0.8847,3,13,2019
7664,GBP,0.7598,3,13,2019
7665,USD,1.0,3,14,2019
7666,CAD,1.3346,3,14,2019
7667,AUD,1.4192,3,14,2019
7668,EUR,0.8853,3,14,2019
7669,GBP,0.7546,3,14,2019
7670,USD,1.0,3,15,2019
7671,CAD,1.3369,3,15,2019
